    0.025 -0.387E+00  0.499E+01  0.000E+00  0.616E-02  0.760E+01  0.000E+00
    2.875  0.148E+03  0.325E+05  0.000E+00  0.102E+02  0.105E+04  0.000E+00
    2.925  0.148E+03  0.326E+05  0.000E+00  0.979E+01  0.105E+04  0.000E+00
    2.975  0.148E+03  0.326E+05  0.000E+00  0.971E+01  0.104E+04  0.000E+00
    3.025  0.152E+03  0.327E+05  0.000E+00  0.985E+01  0.104E+04  0.000E+00
    3.075  0.158E+03  0.329E+05  0.000E+00  0.946E+01  0.104E+04  0.000E+00
    3.125  0.162E+03  0.329E+05  0.000E+00  0.841E+01  0.104E+04  0.000E+00
    3.175  0.162E+03  0.327E+05  0.000E+00  0.770E+01  0.104E+04  0.000E+00
    3.225  0.164E+03  0.323E+05  0.000E+00  0.795E+01  0.102E+04  0.000E+00
    3.275  0.169E+03  0.318E+05  0.000E+00  0.849E+01  0.968E+03  0.000E+00
    3.325  0.176E+03  0.315E+05  0.000E+00  0.858E+01  0.933E+03  0.000E+00
    3.375  0.177E+03  0.313E+05  0.000E+00  0.840E+01  0.948E+03  0.000E+00
    3.425  0.170E+03  0.312E+05  0.000E+00  0.822E+01  0.991E+03  0.000E+00
    3.475  0.161E+03  0.309E+05  0.000E+00  0.800E+01  0.101E+04  0.000E+00
    3.525  0.147E+03  0.302E+05  0.000E+00  0.788E+01  0.988E+03  0.000E+00
    3.575  0.125E+03  0.296E+05  0.000E+00  0.786E+01  0.957E+03  0.000E+00
    3.625  0.112E+03  0.290E+05  0.000E+00  0.828E+01  0.949E+03  0.000E+00
    3.675  0.123E+03  0.283E+05  0.000E+00  0.929E+01  0.954E+03  0.000E+00
    3.725  0.147E+03  0.278E+05  0.000E+00  0.991E+01  0.958E+03  0.000E+00
    3.775  0.163E+03  0.273E+05  0.000E+00  0.953E+01  0.957E+03  0.000E+00
    3.825  0.159E+03  0.268E+05  0.000E+00  0.885E+01  0.949E+03  0.000E+00
    3.875  0.142E+03  0.261E+05  0.000E+00  0.861E+01  0.948E+03  0.000E+00
    3.925  0.130E+03  0.254E+05  0.000E+00  0.858E+01  0.959E+03  0.000E+00
    3.975  0.123E+03  0.246E+05  0.000E+00  0.877E+01  0.973E+03  0.000E+00
    4.025  0.115E+03  0.232E+05  0.000E+00  0.948E+01  0.977E+03  0.000E+00
    4.075  0.112E+03  0.217E+05  0.000E+00  0.101E+02  0.974E+03  0.000E+00
    4.125  0.112E+03  0.208E+05  0.000E+00  0.103E+02  0.965E+03  0.000E+00
    4.175  0.110E+03  0.199E+05  0.000E+00  0.100E+02  0.950E+03  0.000E+00
    4.225  0.110E+03  0.192E+05  0.000E+00  0.941E+01  0.943E+03  0.000E+00
    4.275  0.106E+03  0.185E+05  0.000E+00  0.891E+01  0.942E+03  0.000E+00
    4.325  0.972E+02  0.177E+05  0.000E+00  0.875E+01  0.936E+03  0.000E+00
    4.375  0.900E+02  0.165E+05  0.000E+00  0.870E+01  0.917E+03  0.000E+00
    4.425  0.903E+02  0.153E+05  0.000E+00  0.864E+01  0.893E+03  0.000E+00
    4.475  0.101E+03  0.144E+05  0.000E+00  0.856E+01  0.884E+03  0.000E+00
    4.525  0.117E+03  0.136E+05  0.000E+00  0.852E+01  0.882E+03  0.000E+00
    4.575  0.123E+03  0.128E+05  0.000E+00  0.837E+01  0.877E+03  0.000E+00
    4.625  0.123E+03  0.118E+05  0.000E+00  0.805E+01  0.891E+03  0.000E+00
    4.675  0.124E+03  0.108E+05  0.000E+00  0.826E+01  0.926E+03  0.000E+00
    4.725  0.124E+03  0.102E+05  0.000E+00  0.907E+01  0.938E+03  0.000E+00
    4.775  0.122E+03  0.959E+04  0.000E+00  0.947E+01  0.890E+03  0.000E+00
    4.825  0.116E+03  0.886E+04  0.000E+00  0.879E+01  0.813E+03  0.000E+00
    4.875  0.110E+03  0.839E+04  0.000E+00  0.762E+01  0.771E+03  0.000E+00
    4.925  0.105E+03  0.809E+04  0.000E+00  0.704E+01  0.793E+03  0.000E+00
    4.975  0.103E+03  0.763E+04  0.000E+00  0.696E+01  0.840E+03  0.000E+00
    5.025  0.102E+03  0.697E+04  0.000E+00  0.700E+01  0.852E+03  0.000E+00
    5.075  0.958E+02  0.624E+04  0.000E+00  0.716E+01  0.817E+03  0.000E+00
    5.125  0.898E+02  0.578E+04  0.000E+00  0.722E+01  0.778E+03  0.000E+00
    5.175  0.878E+02  0.566E+04  0.000E+00  0.719E+01  0.765E+03  0.000E+00
    5.225  0.878E+02  0.566E+04  0.000E+00  0.746E+01  0.765E+03  0.000E+00
    5.275  0.794E+02  0.553E+04  0.000E+00  0.802E+01  0.770E+03  0.000E+00
    5.325  0.623E+02  0.522E+04  0.000E+00  0.847E+01  0.782E+03  0.000E+00
    5.375  0.527E+02  0.490E+04  0.000E+00  0.964E+01  0.793E+03  0.000E+00
    5.425  0.495E+02  0.469E+04  0.000E+00  0.117E+02  0.807E+03  0.000E+00
    5.475  0.449E+02  0.455E+04  0.000E+00  0.126E+02  0.803E+03  0.000E+00
    5.525  0.428E+02  0.441E+04  0.000E+00  0.111E+02  0.761E+03  0.000E+00
    5.575  0.428E+02  0.424E+04  0.000E+00  0.885E+01  0.716E+03  0.000E+00
    5.625  0.466E+02  0.404E+04  0.000E+00  0.789E+01  0.700E+03  0.000E+00
    5.675  0.542E+02  0.385E+04  0.000E+00  0.789E+01  0.695E+03  0.000E+00
    5.725  0.587E+02  0.372E+04  0.000E+00  0.751E+01  0.711E+03  0.000E+00
    5.775  0.602E+02  0.366E+04  0.000E+00  0.652E+01  0.757E+03  0.000E+00
    5.825  0.609E+02  0.363E+04  0.000E+00  0.548E+01  0.776E+03  0.000E+00
    5.875  0.636E+02  0.357E+04  0.000E+00  0.466E+01  0.729E+03  0.000E+00
    5.925  0.700E+02  0.350E+04  0.000E+00  0.424E+01  0.654E+03  0.000E+00
    5.975  0.745E+02  0.342E+04  0.000E+00  0.479E+01  0.606E+03  0.000E+00
    6.025  0.736E+02  0.328E+04  0.000E+00  0.631E+01  0.605E+03  0.000E+00
    6.075  0.703E+02  0.308E+04  0.000E+00  0.772E+01  0.640E+03  0.000E+00
    6.125  0.620E+02  0.298E+04  0.000E+00  0.820E+01  0.665E+03  0.000E+00
    6.175  0.477E+02  0.298E+04  0.000E+00  0.820E+01  0.647E+03  0.000E+00
    6.225  0.387E+02  0.298E+04  0.000E+00  0.770E+01  0.614E+03  0.000E+00
    6.275  0.371E+02  0.293E+04  0.000E+00  0.653E+01  0.600E+03  0.000E+00
    6.325  0.388E+02  0.283E+04  0.000E+00  0.588E+01  0.603E+03  0.000E+00
    6.375  0.426E+02  0.278E+04  0.000E+00  0.668E+01  0.601E+03  0.000E+00
    6.425  0.493E+02  0.275E+04  0.000E+00  0.828E+01  0.584E+03  0.000E+00
    6.475  0.570E+02  0.270E+04  0.000E+00  0.927E+01  0.555E+03  0.000E+00
    6.525  0.613E+02  0.264E+04  0.000E+00  0.893E+01  0.525E+03  0.000E+00
    6.575  0.636E+02  0.256E+04  0.000E+00  0.780E+01  0.518E+03  0.000E+00
    6.625  0.636E+02  0.249E+04  0.000E+00  0.703E+01  0.545E+03  0.000E+00
    6.675  0.613E+02  0.247E+04  0.000E+00  0.712E+01  0.582E+03  0.000E+00
    6.725  0.600E+02  0.247E+04  0.000E+00  0.754E+01  0.597E+03  0.000E+00
    6.775  0.596E+02  0.247E+04  0.000E+00  0.772E+01  0.595E+03  0.000E+00
    6.825  0.566E+02  0.244E+04  0.000E+00  0.772E+01  0.602E+03  0.000E+00
    6.875  0.510E+02  0.239E+04  0.000E+00  0.772E+01  0.619E+03  0.000E+00
    6.925  0.537E+02  0.233E+04  0.000E+00  0.842E+01  0.629E+03  0.000E+00
    6.975  0.652E+02  0.231E+04  0.000E+00  0.100E+02  0.620E+03  0.000E+00
    7.025  0.677E+02  0.232E+04  0.000E+00  0.108E+02  0.595E+03  0.000E+00
    7.075  0.527E+02  0.231E+04  0.000E+00  0.949E+01  0.569E+03  0.000E+00
    7.125  0.333E+02  0.226E+04  0.000E+00  0.752E+01  0.557E+03  0.000E+00
    7.175  0.253E+02  0.224E+04  0.000E+00  0.669E+01  0.552E+03  0.000E+00
    7.225  0.243E+02  0.224E+04  0.000E+00  0.669E+01  0.552E+03  0.000E+00
    7.275  0.244E+02  0.223E+04  0.000E+00  0.669E+01  0.557E+03  0.000E+00
    7.325  0.295E+02  0.221E+04  0.000E+00  0.669E+01  0.570E+03  0.000E+00
    7.375  0.379E+02  0.221E+04  0.000E+00  0.711E+01  0.594E+03  0.000E+00
    7.425  0.416E+02  0.220E+04  0.000E+00  0.795E+01  0.612E+03  0.000E+00
    7.475  0.360E+02  0.219E+04  0.000E+00  0.837E+01  0.610E+03  0.000E+00
    7.525  0.273E+02  0.214E+04  0.000E+00  0.837E+01  0.596E+03  0.000E+00
    7.575  0.236E+02  0.207E+04  0.000E+00  0.837E+01  0.588E+03  0.000E+00
    7.625  0.236E+02  0.201E+04  0.000E+00  0.790E+01  0.593E+03  0.000E+00
    7.675  0.238E+02  0.197E+04  0.000E+00  0.677E+01  0.601E+03  0.000E+00
    7.725  0.241E+02  0.194E+04  0.000E+00  0.584E+01  0.616E+03  0.000E+00
    7.775  0.242E+02  0.191E+04  0.000E+00  0.582E+01  0.642E+03  0.000E+00
    7.825  0.242E+02  0.189E+04  0.000E+00  0.635E+01  0.666E+03  0.000E+00
    7.875  0.242E+02  0.188E+04  0.000E+00  0.662E+01  0.689E+03  0.000E+00
    7.925  0.241E+02  0.188E+04  0.000E+00  0.657E+01  0.699E+03  0.000E+00
    7.975  0.237E+02  0.187E+04  0.000E+00  0.648E+01  0.678E+03  0.000E+00
    8.025  0.255E+02  0.187E+04  0.000E+00  0.633E+01  0.647E+03  0.000E+00
    8.075  0.295E+02  0.187E+04  0.000E+00  0.622E+01  0.629E+03  0.000E+00
    8.125  0.315E+02  0.187E+04  0.000E+00  0.613E+01  0.619E+03  0.000E+00
    8.175  0.315E+02  0.187E+04  0.000E+00  0.606E+01  0.613E+03  0.000E+00
    8.225  0.315E+02  0.187E+04  0.000E+00  0.604E+01  0.621E+03  0.000E+00
    8.275  0.315E+02  0.187E+04  0.000E+00  0.604E+01  0.638E+03  0.000E+00
    8.325  0.285E+02  0.184E+04  0.000E+00  0.604E+01  0.651E+03  0.000E+00
    8.375  0.227E+02  0.179E+04  0.000E+00  0.612E+01  0.654E+03  0.000E+00
    8.425  0.197E+02  0.177E+04  0.000E+00  0.627E+01  0.652E+03  0.000E+00
    8.475  0.197E+02  0.172E+04  0.000E+00  0.634E+01  0.651E+03  0.000E+00
    8.525  0.193E+02  0.160E+04  0.000E+00  0.634E+01  0.650E+03  0.000E+00
    8.575  0.187E+02  0.149E+04  0.000E+00  0.765E+01  0.650E+03  0.000E+00
    8.625  0.181E+02  0.144E+04  0.000E+00  0.108E+02  0.650E+03  0.000E+00
    8.675  0.170E+02  0.146E+04  0.000E+00  0.126E+02  0.650E+03  0.000E+00
    8.725  0.162E+02  0.150E+04  0.000E+00  0.112E+02  0.650E+03  0.000E+00
    8.775  0.164E+02  0.152E+04  0.000E+00  0.791E+01  0.634E+03  0.000E+00
    8.825  0.192E+02  0.152E+04  0.000E+00  0.582E+01  0.601E+03  0.000E+00
    8.875  0.261E+02  0.153E+04  0.000E+00  0.563E+01  0.585E+03  0.000E+00
    8.925  0.335E+02  0.154E+04  0.000E+00  0.605E+01  0.585E+03  0.000E+00
    8.975  0.378E+02  0.152E+04  0.000E+00  0.624E+01  0.585E+03  0.000E+00
    9.025  0.404E+02  0.149E+04  0.000E+00  0.572E+01  0.583E+03  0.000E+00
    9.075  0.412E+02  0.144E+04  0.000E+00  0.444E+01  0.580E+03  0.000E+00
    9.125  0.372E+02  0.142E+04  0.000E+00  0.356E+01  0.573E+03  0.000E+00
    9.175  0.285E+02  0.139E+04  0.000E+00  0.396E+01  0.555E+03  0.000E+00
    9.225  0.210E+02  0.131E+04  0.000E+00  0.528E+01  0.528E+03  0.000E+00
    9.275  0.203E+02  0.126E+04  0.000E+00  0.702E+01  0.517E+03  0.000E+00
    9.325  0.236E+02  0.128E+04  0.000E+00  0.860E+01  0.539E+03  0.000E+00
    9.375  0.260E+02  0.135E+04  0.000E+00  0.922E+01  0.582E+03  0.000E+00
    9.425  0.245E+02  0.142E+04  0.000E+00  0.922E+01  0.609E+03  0.000E+00
    9.475  0.195E+02  0.144E+04  0.000E+00  0.904E+01  0.596E+03  0.000E+00
    9.525  0.154E+02  0.140E+04  0.000E+00  0.869E+01  0.567E+03  0.000E+00
    9.575  0.148E+02  0.133E+04  0.000E+00  0.851E+01  0.554E+03  0.000E+00
    9.625  0.156E+02  0.125E+04  0.000E+00  0.830E+01  0.554E+03  0.000E+00
    9.675  0.160E+02  0.119E+04  0.000E+00  0.786E+01  0.550E+03  0.000E+00
    9.725  0.160E+02  0.117E+04  0.000E+00  0.748E+01  0.531E+03  0.000E+00
    9.775  0.157E+02  0.117E+04  0.000E+00  0.695E+01  0.504E+03  0.000E+00
    9.825  0.148E+02  0.116E+04  0.000E+00  0.605E+01  0.492E+03  0.000E+00
    9.875  0.138E+02  0.116E+04  0.000E+00  0.535E+01  0.492E+03  0.000E+00
    9.925  0.132E+02  0.116E+04  0.000E+00  0.523E+01  0.494E+03  0.000E+00
    9.975  0.132E+02  0.117E+04  0.000E+00  0.626E+01  0.498E+03  0.000E+00
   10.025  0.135E+02  0.117E+04  0.000E+00  0.820E+01  0.500E+03  0.000E+00
   10.075  0.159E+02  0.121E+04  0.000E+00  0.894E+01  0.500E+03  0.000E+00
   10.125  0.205E+02  0.126E+04  0.000E+00  0.719E+01  0.493E+03  0.000E+00
   10.175  0.216E+02  0.127E+04  0.000E+00  0.458E+01  0.480E+03  0.000E+00
   10.225  0.193E+02  0.122E+04  0.000E+00  0.348E+01  0.469E+03  0.000E+00
   10.275  0.190E+02  0.117E+04  0.000E+00  0.363E+01  0.461E+03  0.000E+00
   10.325  0.205E+02  0.108E+04  0.000E+00  0.396E+01  0.458E+03  0.000E+00
   10.375  0.215E+02  0.961E+03  0.000E+00  0.413E+01  0.458E+03  0.000E+00
   10.425  0.219E+02  0.898E+03  0.000E+00  0.514E+01  0.454E+03  0.000E+00
   10.475  0.219E+02  0.934E+03  0.000E+00  0.783E+01  0.444E+03  0.000E+00
   10.525  0.212E+02  0.105E+04  0.000E+00  0.987E+01  0.435E+03  0.000E+00
   10.575  0.202E+02  0.116E+04  0.000E+00  0.923E+01  0.432E+03  0.000E+00
   10.625  0.196E+02  0.120E+04  0.000E+00  0.722E+01  0.435E+03  0.000E+00
   10.675  0.195E+02  0.120E+04  0.000E+00  0.613E+01  0.442E+03  0.000E+00
   10.725  0.196E+02  0.120E+04  0.000E+00  0.603E+01  0.435E+03  0.000E+00
   10.775  0.196E+02  0.115E+04  0.000E+00  0.643E+01  0.412E+03  0.000E+00
   10.825  0.189E+02  0.106E+04  0.000E+00  0.719E+01  0.391E+03  0.000E+00
   10.875  0.172E+02  0.964E+03  0.000E+00  0.732E+01  0.386E+03  0.000E+00
   10.925  0.159E+02  0.887E+03  0.000E+00  0.635E+01  0.394E+03  0.000E+00
   10.975  0.160E+02  0.834E+03  0.000E+00  0.489E+01  0.399E+03  0.000E+00
   11.025  0.175E+02  0.839E+03  0.000E+00  0.388E+01  0.402E+03  0.000E+00
   11.075  0.192E+02  0.874E+03  0.000E+00  0.398E+01  0.415E+03  0.000E+00
   11.125  0.200E+02  0.891E+03  0.000E+00  0.531E+01  0.431E+03  0.000E+00
   11.175  0.195E+02  0.891E+03  0.000E+00  0.685E+01  0.433E+03  0.000E+00
   11.225  0.170E+02  0.891E+03  0.000E+00  0.745E+01  0.415E+03  0.000E+00
   11.275  0.136E+02  0.891E+03  0.000E+00  0.745E+01  0.389E+03  0.000E+00
   11.325  0.121E+02  0.884E+03  0.000E+00  0.698E+01  0.377E+03  0.000E+00
   11.375  0.112E+02  0.870E+03  0.000E+00  0.597E+01  0.384E+03  0.000E+00
   11.425  0.890E+01  0.854E+03  0.000E+00  0.557E+01  0.398E+03  0.000E+00
   11.475  0.114E+02  0.830E+03  0.000E+00  0.649E+01  0.403E+03  0.000E+00
   11.525  0.217E+02  0.795E+03  0.000E+00  0.799E+01  0.391E+03  0.000E+00
   11.575  0.294E+02  0.778E+03  0.000E+00  0.869E+01  0.368E+03  0.000E+00
   11.625  0.261E+02  0.802E+03  0.000E+00  0.789E+01  0.357E+03  0.000E+00
   11.675  0.169E+02  0.840E+03  0.000E+00  0.657E+01  0.371E+03  0.000E+00
   11.725  0.112E+02  0.876E+03  0.000E+00  0.575E+01  0.398E+03  0.000E+00
   11.775  0.107E+02  0.931E+03  0.000E+00  0.522E+01  0.414E+03  0.000E+00
   11.825  0.121E+02  0.970E+03  0.000E+00  0.534E+01  0.409E+03  0.000E+00
   11.875  0.131E+02  0.944E+03  0.000E+00  0.612E+01  0.394E+03  0.000E+00
   11.925  0.122E+02  0.840E+03  0.000E+00  0.662E+01  0.382E+03  0.000E+00
   11.975  0.102E+02  0.719E+03  0.000E+00  0.684E+01  0.373E+03  0.000E+00
   12.025  0.923E+01  0.669E+03  0.000E+00  0.701E+01  0.368E+03  0.000E+00
   12.075  0.107E+02  0.709E+03  0.000E+00  0.712E+01  0.363E+03  0.000E+00
   12.125  0.130E+02  0.773E+03  0.000E+00  0.716E+01  0.353E+03  0.000E+00
   12.175  0.140E+02  0.797E+03  0.000E+00  0.705E+01  0.349E+03  0.000E+00
   12.225  0.140E+02  0.797E+03  0.000E+00  0.685E+01  0.346E+03  0.000E+00
   12.275  0.143E+02  0.787E+03  0.000E+00  0.650E+01  0.334E+03  0.000E+00
   12.325  0.147E+02  0.762E+03  0.000E+00  0.647E+01  0.322E+03  0.000E+00
   12.375  0.147E+02  0.733E+03  0.000E+00  0.713E+01  0.319E+03  0.000E+00
   12.425  0.141E+02  0.707E+03  0.000E+00  0.719E+01  0.323E+03  0.000E+00
   12.475  0.134E+02  0.692E+03  0.000E+00  0.554E+01  0.328E+03  0.000E+00
   12.525  0.131E+02  0.675E+03  0.000E+00  0.340E+01  0.330E+03  0.000E+00
   12.575  0.133E+02  0.634E+03  0.000E+00  0.266E+01  0.332E+03  0.000E+00
   12.625  0.134E+02  0.593E+03  0.000E+00  0.353E+01  0.334E+03  0.000E+00
   12.675  0.134E+02  0.581E+03  0.000E+00  0.492E+01  0.338E+03  0.000E+00
   12.725  0.136E+02  0.599E+03  0.000E+00  0.553E+01  0.345E+03  0.000E+00
   12.775  0.136E+02  0.631E+03  0.000E+00  0.500E+01  0.350E+03  0.000E+00
   12.825  0.133E+02  0.653E+03  0.000E+00  0.413E+01  0.345E+03  0.000E+00
   12.875  0.130E+02  0.659E+03  0.000E+00  0.359E+01  0.326E+03  0.000E+00
   12.925  0.125E+02  0.680E+03  0.000E+00  0.363E+01  0.303E+03  0.000E+00
   12.975  0.112E+02  0.725E+03  0.000E+00  0.414E+01  0.293E+03  0.000E+00
   13.025  0.106E+02  0.742E+03  0.000E+00  0.464E+01  0.292E+03  0.000E+00
   13.075  0.118E+02  0.700E+03  0.000E+00  0.492E+01  0.292E+03  0.000E+00
   13.125  0.138E+02  0.643E+03  0.000E+00  0.518E+01  0.294E+03  0.000E+00
   13.175  0.151E+02  0.620E+03  0.000E+00  0.535E+01  0.298E+03  0.000E+00
   13.225  0.146E+02  0.620E+03  0.000E+00  0.524E+01  0.298E+03  0.000E+00
   13.275  0.123E+02  0.620E+03  0.000E+00  0.500E+01  0.292E+03  0.000E+00
   13.325  0.963E+01  0.643E+03  0.000E+00  0.472E+01  0.272E+03  0.000E+00
   13.375  0.859E+01  0.689E+03  0.000E+00  0.438E+01  0.237E+03  0.000E+00
   13.425  0.859E+01  0.748E+03  0.000E+00  0.420E+01  0.220E+03  0.000E+00
   13.475  0.859E+01  0.826E+03  0.000E+00  0.419E+01  0.220E+03  0.000E+00
   13.525  0.811E+01  0.860E+03  0.000E+00  0.419E+01  0.231E+03  0.000E+00
   13.575  0.704E+01  0.781E+03  0.000E+00  0.419E+01  0.253E+03  0.000E+00
   13.625  0.660E+01  0.650E+03  0.000E+00  0.396E+01  0.263E+03  0.000E+00
   13.675  0.766E+01  0.578E+03  0.000E+00  0.355E+01  0.263E+03  0.000E+00
   13.725  0.920E+01  0.561E+03  0.000E+00  0.341E+01  0.271E+03  0.000E+00
   13.775  0.984E+01  0.547E+03  0.000E+00  0.323E+01  0.290E+03  0.000E+00
   13.825  0.984E+01  0.542E+03  0.000E+00  0.279E+01  0.301E+03  0.000E+00
   13.875  0.942E+01  0.549E+03  0.000E+00  0.257E+01  0.290E+03  0.000E+00
   13.925  0.832E+01  0.560E+03  0.000E+00  0.257E+01  0.268E+03  0.000E+00
   13.975  0.748E+01  0.567E+03  0.000E+00  0.279E+01  0.252E+03  0.000E+00
   14.025  0.783E+01  0.569E+03  0.000E+00  0.375E+01  0.246E+03  0.000E+00
   14.075  0.962E+01  0.572E+03  0.000E+00  0.500E+01  0.253E+03  0.000E+00
   14.125  0.135E+02  0.574E+03  0.000E+00  0.538E+01  0.268E+03  0.000E+00
   14.175  0.185E+02  0.574E+03  0.000E+00  0.516E+01  0.276E+03  0.000E+00
   14.225  0.212E+02  0.557E+03  0.000E+00  0.507E+01  0.270E+03  0.000E+00
   14.275  0.193E+02  0.523E+03  0.000E+00  0.507E+01  0.261E+03  0.000E+00
   14.325  0.141E+02  0.505E+03  0.000E+00  0.538E+01  0.257E+03  0.000E+00
   14.375  0.101E+02  0.505E+03  0.000E+00  0.599E+01  0.257E+03  0.000E+00
   14.425  0.874E+01  0.504E+03  0.000E+00  0.630E+01  0.270E+03  0.000E+00
   14.475  0.772E+01  0.500E+03  0.000E+00  0.634E+01  0.295E+03  0.000E+00
   14.525  0.600E+01  0.499E+03  0.000E+00  0.643E+01  0.308E+03  0.000E+00
   14.575  0.507E+01  0.499E+03  0.000E+00  0.648E+01  0.308E+03  0.000E+00
   14.625  0.595E+01  0.499E+03  0.000E+00  0.648E+01  0.303E+03  0.000E+00
   14.675  0.752E+01  0.512E+03  0.000E+00  0.609E+01  0.284E+03  0.000E+00
   14.725  0.824E+01  0.544E+03  0.000E+00  0.520E+01  0.262E+03  0.000E+00
   14.775  0.835E+01  0.575E+03  0.000E+00  0.495E+01  0.253E+03  0.000E+00
